"","gender_partner","gender_rater","age_rater","age_partner","attractive_partner","intelligence_partner","like_partner","age_diff","partner_older","matched","exp_num_match"
"2690","M","F",23,26,4,5,6,3,TRUE,FALSE,0
"2691","M","F",23,27,3,5,5,4,TRUE,FALSE,0
"2692","M","F",23,26,6,7,4,3,TRUE,FALSE,0
"2693","M","F",23,24,5,5,4,1,TRUE,FALSE,0
"2694","M","F",23,26,5,5,4,3,TRUE,FALSE,0
"2695","M","F",23,25,3,8,2,2,TRUE,FALSE,0
"2696","M","F",23,27,3,6,3,4,TRUE,FALSE,0
"2697","M","F",23,27,2,4,2,4,TRUE,FALSE,0
"2698","M","F",23,28,4,4,4,5,TRUE,FALSE,0
"2699","M","F",23,32,4,5,4,9,TRUE,FALSE,0
"2700","M","F",23,28,4,7,5,5,TRUE,FALSE,0
"2701","M","F",23,23,8,7,6,0,FALSE,FALSE,0
"2702","M","F",23,26,5,5,6,3,TRUE,FALSE,0
"2703","M","F",23,24,8,8,6,1,TRUE,FALSE,0
"2704","M","F",23,28,6,8,6,5,TRUE,FALSE,0
"2705","M","F",23,42,5,5,5,19,TRUE,FALSE,0
"2706","M","F",23,30,5,5,5,7,TRUE,FALSE,0
"2707","M","F",23,31,4,4,2,8,TRUE,FALSE,0
"2708","M","F",23,29,4,6,5,6,TRUE,FALSE,0
"2749","M","F",25,23,7,8,7,-2,FALSE,FALSE,1
"2750","M","F",25,26,7,8,7,1,TRUE,FALSE,1
"2751","M","F",25,27,3,8,6,2,TRUE,FALSE,1
"2752","M","F",25,26,7,10,6,1,TRUE,FALSE,1
"2755","M","F",25,25,3,8,4,0,FALSE,FALSE,1
"2756","M","F",25,27,7,7,6,2,TRUE,FALSE,1
"2758","M","F",25,28,6,9,7,3,TRUE,FALSE,1
"2759","M","F",25,32,4,8,5,7,TRUE,FALSE,1
"2760","M","F",25,28,5,8,6,3,TRUE,FALSE,1
"2761","M","F",25,23,9,8,8,-2,FALSE,FALSE,1
"2762","M","F",25,26,6,7,6,1,TRUE,FALSE,1
"2763","M","F",25,24,5,8,5,-1,FALSE,FALSE,1
"2764","M","F",25,28,7,8,7,3,TRUE,FALSE,1
"2765","M","F",25,42,8,8,8,17,TRUE,TRUE,1
"2766","M","F",25,30,8,8,6,5,TRUE,FALSE,1
"2767","M","F",25,31,4,8,5,6,TRUE,FALSE,1
"2768","M","F",25,29,4,8,6,4,TRUE,FALSE,1
"2769","M","F",22,23,7,8,8,1,TRUE,FALSE,3
"2770","M","F",22,26,7,7,8,4,TRUE,FALSE,3
"2771","M","F",22,27,5,7,6,5,TRUE,FALSE,3
"2772","M","F",22,26,9,9,8,4,TRUE,TRUE,3
"2773","M","F",22,24,6,9,6,2,TRUE,FALSE,3
"2774","M","F",22,26,8,9,7,4,TRUE,FALSE,3
"2775","M","F",22,25,5,9,5,3,TRUE,FALSE,3
"2776","M","F",22,27,6,9,6,5,TRUE,FALSE,3
"2777","M","F",22,27,2,10,5,5,TRUE,FALSE,3
"2778","M","F",22,28,8,9,7,6,TRUE,FALSE,3
"2779","M","F",22,32,4,9,6,10,TRUE,FALSE,3
"2780","M","F",22,28,7,9,7,6,TRUE,FALSE,3
"2781","M","F",22,23,9,8,8,1,TRUE,FALSE,3
"2782","M","F",22,26,8,8,7,4,TRUE,FALSE,3
"2783","M","F",22,24,4,9,5,2,TRUE,FALSE,3
"2784","M","F",22,28,9,9,8,6,TRUE,FALSE,3
"2785","M","F",22,42,5,8,5,20,TRUE,FALSE,3
"2786","M","F",22,30,6,8,7,8,TRUE,FALSE,3
"2787","M","F",22,31,7,9,7,9,TRUE,FALSE,3
"2788","M","F",22,29,7,8,6,7,TRUE,TRUE,3
"2809","M","F",26,23,5,7,7,-3,FALSE,FALSE,2
"2810","M","F",26,26,7,9,8,0,FALSE,FALSE,2
"2811","M","F",26,27,3,10,8,1,TRUE,FALSE,2
"2812","M","F",26,26,9,10,9,0,FALSE,FALSE,2
"2813","M","F",26,24,5,9,6,-2,FALSE,FALSE,2
"2814","M","F",26,26,7,9,9,0,FALSE,FALSE,2
"2815","M","F",26,25,4,9,7,-1,FALSE,FALSE,2
"2816","M","F",26,27,4,9,6,1,TRUE,FALSE,2
"2817","M","F",26,27,1,8,1,1,TRUE,FALSE,2
"2818","M","F",26,28,6,7,6,2,TRUE,FALSE,2
"2819","M","F",26,32,5,7,5,6,TRUE,FALSE,2
"2820","M","F",26,28,7,8,9,2,TRUE,FALSE,2
"2821","M","F",26,23,9,8,8,-3,FALSE,FALSE,2
"2822","M","F",26,26,7,6,8,0,FALSE,FALSE,2
"2823","M","F",26,24,2,5,4,-2,FALSE,FALSE,2
"2824","M","F",26,28,8,8,8,2,TRUE,FALSE,2
"2825","M","F",26,42,6,7,7,16,TRUE,FALSE,2
"2826","M","F",26,30,7,9,8,4,TRUE,FALSE,2
"2827","M","F",26,31,6,8,6,5,TRUE,FALSE,2
"2828","M","F",26,29,6,9,8,3,TRUE,FALSE,2
"2849","M","F",31,23,5,7,4,-8,FALSE,FALSE,4
"2850","M","F",31,26,7,7,7,-5,FALSE,FALSE,4
"2851","M","F",31,27,2,8,8,-4,FALSE,FALSE,4
"2852","M","F",31,26,9,9,7,-5,FALSE,FALSE,4
"2853","M","F",31,24,7,7,6,-7,FALSE,TRUE,4
"2854","M","F",31,26,7,7,6,-5,FALSE,FALSE,4
"2855","M","F",31,25,9,10,10,-6,FALSE,TRUE,4
"2856","M","F",31,27,8,8,7,-4,FALSE,TRUE,4
"2857","M","F",31,27,4,10,7,-4,FALSE,FALSE,4
"2858","M","F",31,28,8,8,7,-3,FALSE,TRUE,4
"2859","M","F",31,32,7,7,7,1,TRUE,TRUE,4
"2860","M","F",31,28,4,9,8,-3,FALSE,TRUE,4
"2861","M","F",31,23,7,7,7,-8,FALSE,FALSE,4
"2862","M","F",31,26,8,8,7,-5,FALSE,FALSE,4
"2863","M","F",31,24,7,9,7,-7,FALSE,FALSE,4
"2864","M","F",31,28,8,8,8,-3,FALSE,FALSE,4
"2865","M","F",31,42,7,7,6,11,TRUE,TRUE,4
"2866","M","F",31,30,7,7,7,-1,FALSE,FALSE,4
"2867","M","F",31,31,4,7,6,0,FALSE,FALSE,4
"2868","M","F",31,29,1,7,7,-2,FALSE,TRUE,4
"2923","M","F",28,24,5,7,7,-4,FALSE,FALSE,0
"2925","M","F",28,42,5,7,6,14,TRUE,FALSE,0
"2929","M","F",29,23,7,4,7,-6,FALSE,TRUE,1
"2930","M","F",29,26,7,8,6,-3,FALSE,TRUE,1
"2931","M","F",29,27,1,1,1,-2,FALSE,FALSE,1
"2932","M","F",29,26,9,9,5,-3,FALSE,FALSE,1
"2934","M","F",29,26,9,5,7,-3,FALSE,FALSE,1
"2935","M","F",29,25,5,10,8,-4,FALSE,FALSE,1
"2936","M","F",29,27,5,8,3,-2,FALSE,FALSE,1
"2937","M","F",29,27,3,9,2,-2,FALSE,FALSE,1
"2938","M","F",29,28,4,8,7,-1,FALSE,FALSE,1
"2939","M","F",29,32,7,10,7,3,TRUE,FALSE,1
"2940","M","F",29,28,7,10,7,-1,FALSE,FALSE,1
"2941","M","F",29,23,10,8,9,-6,FALSE,FALSE,1
"2942","M","F",29,26,6,5,5,-3,FALSE,FALSE,1
"2944","M","F",29,28,10,9,8,-1,FALSE,TRUE,1
"2946","M","F",29,30,5,3,2,1,TRUE,FALSE,1
"2947","M","F",29,31,3,9,4,2,TRUE,FALSE,1
"2948","M","F",29,29,4,2,2,0,FALSE,FALSE,1
"2949","M","F",28,23,6,10,7,-5,FALSE,FALSE,2
"2950","M","F",28,26,4,8,5,-2,FALSE,FALSE,2
"2951","M","F",28,27,4,10,6,-1,FALSE,FALSE,2
"2952","M","F",28,26,5,9,3,-2,FALSE,FALSE,2
"2953","M","F",28,24,3,10,3,-4,FALSE,FALSE,2
"2954","M","F",28,26,6,9,8,-2,FALSE,TRUE,2
"2955","M","F",28,25,6,10,6,-3,FALSE,FALSE,2
"2956","M","F",28,27,6,10,6,-1,FALSE,FALSE,2
"2957","M","F",28,27,4,10,6,-1,FALSE,FALSE,2
"2958","M","F",28,28,5,9,6,0,FALSE,FALSE,2
"2959","M","F",28,32,5,9,5,4,TRUE,FALSE,2
"2960","M","F",28,28,7,8,7,0,FALSE,FALSE,2
"2961","M","F",28,23,10,8,9,-5,FALSE,FALSE,2
"2962","M","F",28,26,7,8,8,-2,FALSE,FALSE,2
"2963","M","F",28,24,7,10,7,-4,FALSE,FALSE,2
"2964","M","F",28,28,7,9,7,0,FALSE,FALSE,2
"2965","M","F",28,42,6,8,8,14,TRUE,TRUE,2
"2966","M","F",28,30,7,9,7,2,TRUE,FALSE,2
"2967","M","F",28,31,5,10,7,3,TRUE,FALSE,2
"2968","M","F",28,29,5,7,4,1,TRUE,FALSE,2
"2969","M","F",27,23,6,8,6,-4,FALSE,FALSE,7
"2970","M","F",27,26,7,8,7,-1,FALSE,TRUE,7
"2971","M","F",27,27,6,8,6,0,FALSE,FALSE,7
"2972","M","F",27,26,7,10,8,-1,FALSE,TRUE,7
"2973","M","F",27,24,6,7,5,-3,FALSE,FALSE,7
"2974","M","F",27,26,8,9,7,-1,FALSE,TRUE,7
"2975","M","F",27,25,6,7,5,-2,FALSE,FALSE,7
"2976","M","F",27,27,7,8,7,0,FALSE,TRUE,7
"2977","M","F",27,27,5,8,6,0,FALSE,FALSE,7
"2978","M","F",27,28,6,8,6,1,TRUE,FALSE,7
"2979","M","F",27,32,7,8,6,5,TRUE,TRUE,7
"2980","M","F",27,28,7,8,6,1,TRUE,FALSE,7
"2981","M","F",27,23,8,8,7,-4,FALSE,TRUE,7
"2982","M","F",27,26,8,8,7,-1,FALSE,FALSE,7
"2983","M","F",27,24,6,10,6,-3,FALSE,TRUE,7
"2984","M","F",27,28,7,9,8,1,TRUE,FALSE,7
"2985","M","F",27,42,6,6,5,15,TRUE,FALSE,7
"2986","M","F",27,30,7,7,8,3,TRUE,TRUE,7
"2987","M","F",27,31,6,7,6,4,TRUE,FALSE,7
"2988","M","F",27,29,6,7,7,2,TRUE,TRUE,7
"3129","F","M",25,24,5,8,2,-1,FALSE,FALSE,18
"3130","F","M",25,27,8,9,9,2,TRUE,FALSE,18
"3131","F","M",25,25,10,10,9,0,FALSE,FALSE,18
"3132","F","M",25,24,8,7,9,-1,FALSE,FALSE,18
"3133","F","M",25,23,8,8,7,-2,FALSE,FALSE,18
"3134","F","M",25,30,8,7,2,5,TRUE,FALSE,18
"3135","F","M",25,25,9,9,9,0,FALSE,FALSE,18
"3136","F","M",25,25,10,10,10,0,FALSE,FALSE,18
"3137","F","M",25,22,8,8,8,-3,FALSE,FALSE,18
"3138","F","M",25,22,9,9,9,-3,FALSE,FALSE,18
"3139","F","M",25,26,7,8,8,1,TRUE,FALSE,18
"3140","F","M",25,23,8,10,10,-2,FALSE,TRUE,18
"3141","F","M",25,31,10,10,10,6,TRUE,TRUE,18
"3142","F","M",25,23,10,10,9,-2,FALSE,FALSE,18
"3143","F","M",25,25,9,9,8,0,FALSE,TRUE,18
"3144","F","M",25,28,9,9,9,3,TRUE,FALSE,18
"3145","F","M",25,29,9,9,10,4,TRUE,FALSE,18
"3146","F","M",25,28,10,10,10,3,TRUE,FALSE,18
"3147","F","M",25,27,6,9,9,2,TRUE,FALSE,18
"3148","F","M",25,25,9,9,8,0,FALSE,FALSE,18
"3249","F","M",23,24,4,5,4,1,TRUE,FALSE,4
"3250","F","M",23,27,6,7,6,4,TRUE,FALSE,4
"3251","F","M",23,25,5,7,6,2,TRUE,FALSE,4
"3252","F","M",23,24,8,8,8,1,TRUE,FALSE,4
"3253","F","M",23,23,3,6,4,0,FALSE,FALSE,4
"3254","F","M",23,30,7,6,7,7,TRUE,TRUE,4
"3255","F","M",23,25,7,8,7,2,TRUE,FALSE,4
"3256","F","M",23,25,6,7,6,2,TRUE,FALSE,4
"3257","F","M",23,22,4,8,5,-1,FALSE,FALSE,4
"3258","F","M",23,22,5,8,7,-1,FALSE,FALSE,4
"3259","F","M",23,26,3,5,4,3,TRUE,FALSE,4
"3260","F","M",23,23,3,7,4,0,FALSE,FALSE,4
"3261","F","M",23,31,6,8,7,8,TRUE,FALSE,4
"3262","F","M",23,23,9,7,8,0,FALSE,TRUE,4
"3263","F","M",23,25,8,8,8,2,TRUE,TRUE,4
"3264","F","M",23,28,5,8,6,5,TRUE,FALSE,4
"3265","F","M",23,29,6,9,7,6,TRUE,FALSE,4
"3266","F","M",23,28,6,8,7,5,TRUE,FALSE,4
"3267","F","M",23,27,8,8,8,4,TRUE,TRUE,4
"3268","F","M",23,25,6,6,6,2,TRUE,FALSE,4
"3289","F","M",24,24,6,6,5,0,FALSE,FALSE,3
"3290","F","M",24,27,6,6,6,3,TRUE,FALSE,3
"3291","F","M",24,25,6,6,6,1,TRUE,FALSE,3
"3292","F","M",24,24,5,6,5,0,FALSE,FALSE,3
"3293","F","M",24,23,6,7,5,-1,FALSE,FALSE,3
"3294","F","M",24,30,6,7,4,6,TRUE,FALSE,3
"3295","F","M",24,25,4,7,3,1,TRUE,FALSE,3
"3296","F","M",24,25,6,7,6,1,TRUE,FALSE,3
"3297","F","M",24,22,4,7,4,-2,FALSE,FALSE,3
"3298","F","M",24,22,6,7,7,-2,FALSE,FALSE,3
"3299","F","M",24,26,4,5,4,2,TRUE,FALSE,3
"3300","F","M",24,23,6,7,5,-1,FALSE,FALSE,3
"3301","F","M",24,31,7,7,7,7,TRUE,FALSE,3
"3302","F","M",24,23,7,6,6,-1,FALSE,FALSE,3
"3303","F","M",24,25,8,6,7,1,TRUE,FALSE,3
"3304","F","M",24,28,6,7,6,4,TRUE,FALSE,3
"3305","F","M",24,29,6,6,6,5,TRUE,FALSE,3
"3306","F","M",24,28,6,6,6,4,TRUE,FALSE,3
"3307","F","M",24,27,7,7,6,3,TRUE,TRUE,3
"3308","F","M",24,25,7,6,7,1,TRUE,FALSE,3
"3309","F","M",28,24,1,5,5,-4,FALSE,FALSE,6
"3310","F","M",28,27,8,7,7,-1,FALSE,TRUE,6
"3311","F","M",28,25,6,8,3,-3,FALSE,FALSE,6
"3312","F","M",28,24,4,8,3,-4,FALSE,FALSE,6
"3313","F","M",28,23,3,5,3,-5,FALSE,FALSE,6
"3314","F","M",28,30,5,6,4,2,TRUE,FALSE,6
"3316","F","M",28,25,5,7,5,-3,FALSE,FALSE,6
"3317","F","M",28,22,2,9,4,-6,FALSE,FALSE,6
"3318","F","M",28,22,6,9,4,-6,FALSE,FALSE,6
"3319","F","M",28,26,3,8,3,-2,FALSE,FALSE,6
"3320","F","M",28,23,3,4,4,-5,FALSE,FALSE,6
"3321","F","M",28,31,3,8,6,3,TRUE,FALSE,6
"3322","F","M",28,23,8,5,6,-5,FALSE,FALSE,6
"3323","F","M",28,25,6,7,7,-3,FALSE,TRUE,6
"3324","F","M",28,28,3,8,3,0,FALSE,FALSE,6
"3325","F","M",28,29,6,7,7,1,TRUE,TRUE,6
"3326","F","M",28,28,6,5,3,0,FALSE,FALSE,6
"3327","F","M",28,27,4,7,5,-1,FALSE,FALSE,6
"3328","F","M",28,25,6,5,5,-3,FALSE,FALSE,6
"3329","F","M",42,24,3,5,2,-18,FALSE,FALSE,1
"3330","F","M",42,27,8,7,7,-15,FALSE,FALSE,1
"3331","F","M",42,25,8,8,8,-17,FALSE,FALSE,1
"3332","F","M",42,24,7,7,6,-18,FALSE,FALSE,1
"3333","F","M",42,23,9,8,7,-19,FALSE,FALSE,1
"3334","F","M",42,30,8,6,7,-12,FALSE,FALSE,1
"3335","F","M",42,25,6,6,5,-17,FALSE,FALSE,1
"3336","F","M",42,25,9,9,7,-17,FALSE,TRUE,1
"3337","F","M",42,22,7,7,3,-20,FALSE,FALSE,1
"3338","F","M",42,22,7,8,7,-20,FALSE,FALSE,1
"3339","F","M",42,26,5,8,3,-16,FALSE,FALSE,1
"3340","F","M",42,23,6,8,7,-19,FALSE,FALSE,1
"3341","F","M",42,31,6,9,6,-11,FALSE,TRUE,1
"3342","F","M",42,23,9,7,8,-19,FALSE,FALSE,1
"3343","F","M",42,25,9,7,7,-17,FALSE,TRUE,1
"3344","F","M",42,28,5,6,3,-14,FALSE,FALSE,1
"3345","F","M",42,29,5,8,7,-13,FALSE,FALSE,1
"3346","F","M",42,28,9,7,8,-14,FALSE,TRUE,1
"3347","F","M",42,27,7,6,6,-15,FALSE,FALSE,1
"3348","F","M",42,25,9,8,9,-17,FALSE,FALSE,1
"3389","F","M",29,24,6,8,6,-5,FALSE,FALSE,5
"3390","F","M",29,27,6,7,6,-2,FALSE,TRUE,5
"3391","F","M",29,25,7,7,6,-4,FALSE,FALSE,5
"3392","F","M",29,24,8,8,6,-5,FALSE,FALSE,5
"3393","F","M",29,23,6,8,7,-6,FALSE,FALSE,5
"3394","F","M",29,30,9,8,7,1,TRUE,FALSE,5
"3395","F","M",29,25,8,7,7,-4,FALSE,FALSE,5
"3396","F","M",29,25,7,8,7,-4,FALSE,FALSE,5
"3397","F","M",29,22,7,8,8,-7,FALSE,TRUE,5
"3398","F","M",29,22,8,8,9,-7,FALSE,FALSE,5
"3399","F","M",29,26,7,8,7,-3,FALSE,FALSE,5
"3400","F","M",29,23,7,6,8,-6,FALSE,FALSE,5
"3401","F","M",29,31,7,7,7,2,TRUE,TRUE,5
"3402","F","M",29,23,9,8,8,-6,FALSE,FALSE,5
"3403","F","M",29,25,7,8,6,-4,FALSE,TRUE,5
"3404","F","M",29,28,7,8,7,-1,FALSE,FALSE,5
"3405","F","M",29,29,8,8,9,0,FALSE,FALSE,5
"3406","F","M",29,28,9,7,6,-1,FALSE,FALSE,5
"3407","F","M",29,27,8,8,7,-2,FALSE,TRUE,5
"3408","F","M",29,25,8,8,7,-4,FALSE,FALSE,5
"3409","M","F",22,27,4,9,5,5,TRUE,FALSE,1
"3410","M","F",22,28,7,8,7,6,TRUE,FALSE,1
"3411","M","F",22,32,4,10,6,10,TRUE,FALSE,1
"3412","M","F",22,25,4,7,4,3,TRUE,FALSE,1
"3414","M","F",22,27,5,6,6,5,TRUE,FALSE,1
"3415","M","F",22,33,4,7,7,11,TRUE,FALSE,1
"3416","M","F",22,25,7,8,5,3,TRUE,FALSE,1
"3417","M","F",22,33,5,7,6,11,TRUE,FALSE,1
"3418","M","F",23,27,6,6,5,4,TRUE,TRUE,1
"3419","M","F",23,28,6,7,6,5,TRUE,FALSE,1
"3420","M","F",23,32,2,8,3,9,TRUE,FALSE,1
"3421","M","F",23,25,3,5,3,2,TRUE,FALSE,1
"3422","M","F",23,25,3,7,4,2,TRUE,FALSE,1
"3423","M","F",23,27,7,6,7,4,TRUE,TRUE,1
"3424","M","F",23,33,2,5,2,10,TRUE,FALSE,1
"3425","M","F",23,25,3,7,5,2,TRUE,FALSE,1
"3426","M","F",23,33,5,8,5,10,TRUE,FALSE,1
"3427","M","F",24,27,6,8,7,3,TRUE,FALSE,4
"3428","M","F",24,28,7,7,8,4,TRUE,FALSE,4
"3429","M","F",24,32,4,9,7,8,TRUE,FALSE,4
"3430","M","F",24,25,4,5,6,1,TRUE,FALSE,4
"3431","M","F",24,25,3,7,6,1,TRUE,FALSE,4
"3432","M","F",24,27,7,6,7,3,TRUE,FALSE,4
"3433","M","F",24,33,4,7,5,9,TRUE,FALSE,4
"3434","M","F",24,25,7,7,7,1,TRUE,FALSE,4
"3435","M","F",24,33,5,6,7,9,TRUE,FALSE,4
"3436","M","F",34,27,4,4,2,-7,FALSE,FALSE,0
"3437","M","F",34,28,7,6,6,-6,FALSE,FALSE,0
"3438","M","F",34,32,6,9,7,-2,FALSE,FALSE,0
"3439","M","F",34,25,2,5,3,-9,FALSE,FALSE,0
"3440","M","F",34,25,6,8,5,-9,FALSE,FALSE,0
"3441","M","F",34,27,7,7,7,-7,FALSE,FALSE,0
"3442","M","F",34,33,3,8,2,-1,FALSE,FALSE,0
"3443","M","F",34,25,6,10,8,-9,FALSE,TRUE,0
"3444","M","F",34,33,2,10,5,-1,FALSE,FALSE,0
"3445","M","F",27,27,8,9,7,0,FALSE,FALSE,2
"3446","M","F",27,28,8,9,8,1,TRUE,TRUE,2
"3447","M","F",27,32,8,10,7,5,TRUE,FALSE,2
"3448","M","F",27,25,7,9,7,-2,FALSE,FALSE,2
"3449","M","F",27,25,5,8,6,-2,FALSE,FALSE,2
"3450","M","F",27,27,9,9,8,0,FALSE,FALSE,2
"3451","M","F",27,33,6,9,7,6,TRUE,FALSE,2
"3452","M","F",27,25,9,9,9,-2,FALSE,TRUE,2
"3453","M","F",27,33,6,8,6,6,TRUE,FALSE,2
"3454","M","F",34,27,7,9,8,-7,FALSE,FALSE,1
"3455","M","F",34,28,7,6,6,-6,FALSE,FALSE,1
"3456","M","F",34,32,7,9,8,-2,FALSE,TRUE,1
"3457","M","F",34,25,5,7,7,-9,FALSE,FALSE,1
"3458","M","F",34,25,6,8,6,-9,FALSE,FALSE,1
"3459","M","F",34,27,8,7,8,-7,FALSE,FALSE,1
"3460","M","F",34,33,6,8,6,-1,FALSE,FALSE,1
"3461","M","F",34,25,7,9,7,-9,FALSE,FALSE,1
"3462","M","F",34,33,5,8,6,-1,FALSE,FALSE,1
"3463","M","F",26,27,7,7,7,1,TRUE,FALSE,1
"3464","M","F",26,28,7,6,6,2,TRUE,FALSE,1
"3465","M","F",26,32,5,6,6,6,TRUE,FALSE,1
"3466","M","F",26,25,4,4,5,-1,FALSE,FALSE,1
"3467","M","F",26,25,4,5,4,-1,FALSE,FALSE,1
"3468","M","F",26,27,5,5,6,1,TRUE,FALSE,1
"3469","M","F",26,33,5,6,6,7,TRUE,FALSE,1
"3470","M","F",26,25,7,5,6,-1,FALSE,TRUE,1
"3471","M","F",26,33,5,5,5,7,TRUE,FALSE,1
"3472","M","F",29,27,5,8,7,-2,FALSE,TRUE,2
"3473","M","F",29,28,5,8,6,-1,FALSE,FALSE,2
"3474","M","F",29,32,4,10,6,3,TRUE,FALSE,2
"3475","M","F",29,25,4,8,6,-4,FALSE,FALSE,2
"3476","M","F",29,25,5,10,8,-4,FALSE,FALSE,2
"3477","M","F",29,27,10,8,7,-2,FALSE,TRUE,2
"3478","M","F",29,33,5,9,6,4,TRUE,FALSE,2
"3479","M","F",29,25,8,10,8,-4,FALSE,TRUE,2
"3480","M","F",29,33,7,9,6,4,TRUE,FALSE,2
"3481","M","F",26,27,4,7,6,1,TRUE,TRUE,3
"3482","M","F",26,28,3,6,7,2,TRUE,FALSE,3
"3483","M","F",26,32,3,6,3,6,TRUE,FALSE,3
"3484","M","F",26,25,4,8,6,-1,FALSE,TRUE,3
"3485","M","F",26,25,1,6,2,-1,FALSE,FALSE,3
"3486","M","F",26,27,5,6,7,1,TRUE,TRUE,3
"3488","M","F",26,25,7,7,7,-1,FALSE,TRUE,3
"3489","M","F",26,33,3,7,6,7,TRUE,TRUE,3
"3490","F","M",27,22,6,7,7,-5,FALSE,FALSE,3
"3491","F","M",27,23,8,8,8,-4,FALSE,TRUE,3
"3492","F","M",27,24,6,8,6,-3,FALSE,FALSE,3
"3493","F","M",27,34,7,7,7,7,TRUE,FALSE,3
"3494","F","M",27,27,6,6,6,0,FALSE,FALSE,3
"3495","F","M",27,34,6,7,6,7,TRUE,FALSE,3
"3496","F","M",27,26,7,7,7,-1,FALSE,FALSE,3
"3497","F","M",27,29,7,6,7,2,TRUE,TRUE,3
"3498","F","M",27,26,7,8,8,-1,FALSE,TRUE,3
"3499","F","M",28,22,6,9,3,-6,FALSE,FALSE,1
"3500","F","M",28,23,9,7,6,-5,FALSE,FALSE,1
"3501","F","M",28,24,4,7,4,-4,FALSE,FALSE,1
"3502","F","M",28,34,2,8,3,6,TRUE,FALSE,1
"3503","F","M",28,27,8,8,8,-1,FALSE,TRUE,1
"3504","F","M",28,34,6,9,3,6,TRUE,FALSE,1
"3505","F","M",28,26,8,8,3,-2,FALSE,FALSE,1
"3506","F","M",28,29,8,9,7,1,TRUE,FALSE,1
"3507","F","M",28,26,8,7,4,-2,FALSE,FALSE,1
"3508","F","M",32,22,8,6,7,-10,FALSE,FALSE,2
"3509","F","M",32,23,7,6,6,-9,FALSE,FALSE,2
"3510","F","M",32,24,9,8,8,-8,FALSE,FALSE,2
"3511","F","M",32,34,7,6,6,2,TRUE,FALSE,2
"3512","F","M",32,27,6,6,5,-5,FALSE,FALSE,2
"3513","F","M",32,34,6,8,7,2,TRUE,TRUE,2
"3514","F","M",32,26,8,8,8,-6,FALSE,FALSE,2
"3515","F","M",32,29,9,7,8,-3,FALSE,FALSE,2
"3516","F","M",32,26,9,8,7,-6,FALSE,FALSE,2
"3517","F","M",25,22,3,7,5,-3,FALSE,FALSE,5
"3518","F","M",25,23,6,5,4,-2,FALSE,FALSE,5
"3520","F","M",25,34,3,7,5,9,TRUE,FALSE,5
"3521","F","M",25,27,6,7,7,2,TRUE,FALSE,5
"3522","F","M",25,34,5,6,6,9,TRUE,FALSE,5
"3523","F","M",25,26,5,7,7,1,TRUE,FALSE,5
"3524","F","M",25,29,8,6,5,4,TRUE,FALSE,5
"3525","F","M",25,26,8,7,7,1,TRUE,TRUE,5
"3526","F","M",25,22,3,5,6,-3,FALSE,FALSE,5
"3527","F","M",25,23,8,7,7,-2,FALSE,FALSE,5
"3528","F","M",25,24,7,5,3,-1,FALSE,FALSE,5
"3529","F","M",25,34,5,8,6,9,TRUE,FALSE,5
"3530","F","M",25,27,6,7,6,2,TRUE,FALSE,5
"3531","F","M",25,34,5,6,7,9,TRUE,FALSE,5
"3532","F","M",25,26,6,4,7,1,TRUE,FALSE,5
"3533","F","M",25,29,5,5,5,4,TRUE,FALSE,5
"3534","F","M",25,26,8,6,7,1,TRUE,FALSE,5
"3535","F","M",27,22,5,8,7,-5,FALSE,FALSE,2
"3536","F","M",27,23,7,6,8,-4,FALSE,TRUE,2
"3537","F","M",27,24,6,9,6,-3,FALSE,FALSE,2
"3538","F","M",27,34,6,7,6,7,TRUE,FALSE,2
"3539","F","M",27,27,6,7,7,0,FALSE,FALSE,2
"3540","F","M",27,34,6,8,6,7,TRUE,FALSE,2
"3541","F","M",27,26,6,7,7,-1,FALSE,FALSE,2
"3542","F","M",27,29,6,7,7,2,TRUE,TRUE,2
"3543","F","M",27,26,8,7,8,-1,FALSE,TRUE,2
"3544","F","M",33,22,9,8,9,-11,FALSE,FALSE,4
"3545","F","M",33,23,9,9,9,-10,FALSE,FALSE,4
"3546","F","M",33,24,9,9,7,-9,FALSE,FALSE,4
"3547","F","M",33,34,6,8,2,1,TRUE,FALSE,4
"3548","F","M",33,27,9,8,9,-6,FALSE,FALSE,4
"3549","F","M",33,34,6,6,6,1,TRUE,FALSE,4
"3550","F","M",33,26,8,8,9,-7,FALSE,FALSE,4
"3551","F","M",33,29,2,7,8,-4,FALSE,FALSE,4
"3552","F","M",33,26,9,9,9,-7,FALSE,FALSE,4
"3553","F","M",25,22,5,6,5,-3,FALSE,FALSE,5
"3554","F","M",25,23,9,7,9,-2,FALSE,FALSE,5
"3555","F","M",25,24,3,5,4,-1,FALSE,FALSE,5
"3556","F","M",25,34,6,8,6,9,TRUE,TRUE,5
"3557","F","M",25,27,8,8,8,2,TRUE,TRUE,5
"3558","F","M",25,34,5,7,5,9,TRUE,FALSE,5
"3559","F","M",25,26,6,7,7,1,TRUE,TRUE,5
"3560","F","M",25,29,8,8,8,4,TRUE,TRUE,5
"3561","F","M",25,26,7,7,7,1,TRUE,TRUE,5
"3562","F","M",33,22,8,8,7,-11,FALSE,FALSE,1
"3563","F","M",33,23,8,8,8,-10,FALSE,FALSE,1
"3564","F","M",33,24,4,7,3,-9,FALSE,FALSE,1
"3565","F","M",33,34,6,8,6,1,TRUE,FALSE,1
"3566","F","M",33,27,5,7,5,-6,FALSE,FALSE,1
